Gender,Provinsi,Kab/Kota,Bidang,Jenjang Lomba,Jenjang Sekolah,Kelas,Medali,Tahun,Cluster
P,Nusa Tenggara Timur,Kab. Lembata,Informatika,SMA,SMA,11.0,Partisipan,2022,1
P,Nusa Tenggara Timur,Kota Kupang,Kebumian,SMA,SMA,10.0,Partisipan,2022,2
P,Nusa Tenggara Timur,Kab. Manggarai Timur,Kimia,SMA,SMA,11.0,Partisipan,2022,0
L,Nusa Tenggara Timur,Kota Kupang,Matematika,SMA,SMA,10.0,Partisipan,2022,2
P,Papua Barat,Kab. Kaimana,Astronomi,SMA,SMA,11.0,Partisipan,2022,1
L,Papua Barat,Kab. Fakfak,Biologi,SMA,SMA,11.0,Partisipan,2022,1
P,Papua Barat,Kab. Manokwari,Ekonomi,SMA,SMA,11.0,Partisipan,2022,0
P,Papua Barat,Kab. Raja Ampat,Fisika,SMA,SMA,11.0,Partisipan,2022,0
L,Papua Barat,Kab. Manokwari,Geografi,SMA,SMA,11.0,Partisipan,2022,0
P,Papua Barat,Kota Sorong,Informatika,SMA,SMA,11.0,Partisipan,2022,2
P,Papua Barat,Kota Sorong,Kebumian,SMA,SMA,11.0,Partisipan,2022,2
P,Papua Barat,Kab. Manokwari,Kimia,SMA,SMA,10.0,Partisipan,2022,0
L,Papua Barat,Kota Sorong,Matematika,SMA,SMA,10.0,Partisipan,2022,2
P,Papua,Kab. Jayawijaya,Astronomi,SMA,SMA,11.0,Partisipan,2022,1
P,Papua,Kab. Jayapura,Biologi,SMA,SMA,11.0,Partisipan,2022,1
P,Papua,Kota Jayapura,Ekonomi,SMA,SMA,11.0,Partisipan,2022,2
P,Papua,Kab. Biak Numfor,Fisika,SMA,SMA,11.0,Partisipan,2022,1
L,Sumatera Utara,Kab. Karo,Kimia,SMA,SMA,11.0,Partisipan,2015,1
L,Papua,Kota Jayapura,Informatika,SMA,SMA,11.0,Partisipan,2022,2
L,Papua,Kab. Mimika,Kebumian,SMA,SMA,11.0,Partisipan,2022,0
L,Papua,Kab. Waropen,Kimia,SMA,SMA,10.0,Partisipan,2022,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2013,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
P,Riau,Kab. Siak,Astronomi,SMA,SMA,11.0,Partisipan,2022,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,9.0,Partisipan,2022,0
L,Aceh,Kab. Aceh Besar,Kebumian,SMA,SMA,11.0,Partisipan,2010,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
L,Riau,Kab. Siak,Biologi,SMA,SMA,11.0,Partisipan,2022,0
P,Jawa Timur,Kab. Nganjuk,Ekonomi,SMA,SMA,11.0,Partisipan,2023,0
L,Riau,Kota Pekanbaru,Biologi,SMA,SMA,10.0,Partisipan,2022,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
P,Riau,Kota Pekanbaru,Ekonomi,SMA,SMA,11.0,Partisipan,2022,2
P,Riau,Kota Pekanbaru,Ekonomi,SMA,SMA,11.0,Partisipan,2022,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2012,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,9.0,Partisipan,2022,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
L,Riau,Kota Pekanbaru,Fisika,SMA,SMA,10.0,Partisipan,2022,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,9.0,Partisipan,2022,0
L,Riau,Kota Pekanbaru,Fisika,SMA,SMA,10.0,Partisipan,2022,2
P,Riau,Kab. Kampar,Fisika,SMA,SMA,11.0,Partisipan,2022,1
L,Riau,Kab. Bengkalis,Fisika,SMA,SMA,11.0,Partisipan,2022,1
L,Riau,Kota Pekanbaru,Geografi,SMA,SMA,10.0,Partisipan,2022,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
P,Riau,Kota Pekanbaru,Geografi,SMA,SMA,10.0,Partisipan,2022,2
P,Riau,Kota Pekanbaru,Geografi,SMA,SMA,11.0,Partisipan,2022,2
L,Jawa Tengah,Kota Semarang,Biologi,SMA,SMA,10.0,Partisipan,2015,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2022,0
L,Riau,Kota Pekanbaru,Informatika,SMA,SMA,11.0,Partisipan,2022,2
L,Riau,Kota Pekanbaru,Informatika,SMA,SMA,11.0,Partisipan,2022,2
P,Riau,Kota Pekanbaru,Informatika,SMA,SMA,11.0,Partisipan,2022,2
L,Riau,Kota Pekanbaru,Informatika,SMA,SMA,11.0,Partisipan,2022,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
L,Riau,Kab. Bengkalis,Informatika,SMA,SMA,10.0,Partisipan,2022,1
P,DKI Jakarta,Kota Jakarta Timur,Ekonomi,SMA,SMA,11.0,Partisipan,2021,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
P,Riau,Kota Pekanbaru,Kebumian,SMA,SMA,11.0,Partisipan,2022,2
P,Riau,Kota Pekanbaru,Kebumian,SMA,SMA,11.0,Partisipan,2022,2
L,Riau,Kota Pekanbaru,Kebumian,SMA,SMA,10.0,Partisipan,2022,2
P,Riau,Kab. Kampar,Kebumian,SMA,SMA,11.0,Partisipan,2022,1
L,Riau,Kab. Siak,Kebumian,SMA,SMA,11.0,Partisipan,2022,0
L,Riau,Kab. Indragiri Hilir,Kimia,SMA,SMA,11.0,Partisipan,2022,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2022,0
L,Riau,Kota Pekanbaru,Kimia,SMA,SMA,10.0,Partisipan,2022,2
P,Riau,Kota Pekanbaru,Kimia,SMA,SMA,11.0,Partisipan,2022,2
P,Riau,Kota Pekanbaru,Kimia,SMA,SMA,10.0,Partisipan,2022,2
P,Riau,Kota Pekanbaru,Kimia,SMA,SMA,11.0,Partisipan,2022,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
P,Riau,Kota Pekanbaru,Matematika,SMA,SMP,9.0,Partisipan,2022,2
L,Riau,Kota Pekanbaru,Matematika,SMA,SMA,10.0,Partisipan,2022,2
L,Riau,Kota Pekanbaru,Matematika,SMA,SMP,9.0,Partisipan,2022,2
L,Kepulauan Riau,Kota Batam,Kimia,SMA,SMA,11.0,Partisipan,2013,2
L,Sulawesi Barat,Kab. Majene,Kimia,SMA,SMA,10.0,Partisipan,2015,0
L,Sulawesi Barat,Kab. Majene,Astronomi,SMA,SMA,11.0,Partisipan,2015,0
P,Sulawesi Barat,Kab. Majene,Ekonomi,SMA,SMA,11.0,Partisipan,2015,0
P,Sulawesi Barat,Kab. Majene,Fisika,SMA,SMA,11.0,Partisipan,2014,0
P,Sulawesi Barat,Kab. Majene,Kimia,SMA,SMA,11.0,Partisipan,2014,0
L,Sulawesi Barat,Kab. Majene,Astronomi,SMA,SMA,11.0,Partisipan,2014,0
P,Sulawesi Barat,Kab. Majene,Fisika,SMA,SMA,11.0,Partisipan,2013,0
P,Sulawesi Barat,Kab. Majene,Kebumian,SMA,SMA,11.0,Partisipan,2013,0
L,Sulawesi Barat,Kab. Majene,Kebumian,SMA,SMA,11.0,Partisipan,2011,0
L,Sulawesi Selatan,Kab. Gowa,Kebumian,SMA,SMA,11.0,Partisipan,2011,1
L,Sulawesi Selatan,Kab. Gowa,Kebumian,SMA,SMA,11.0,Partisipan,2011,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2013,0
L,Sulawesi Selatan,Kab. Gowa,Kimia,SMA,SMA,11.0,Partisipan,2012,1
L,Sulawesi Selatan,Kab. Gowa,Fisika,SMA,SMA,11.0,Partisipan,2010,1
L,Sulawesi Selatan,Kab. Gowa,Fisika,SMA,SMA,11.0,Partisipan,2010,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2010,0
L,Sulawesi Selatan,Kab. Gowa,Kimia,SMA,SMA,11.0,Partisipan,2010,1
L,Sulawesi Selatan,Kab. Gowa,Kebumian,SMA,SMA,11.0,Partisipan,2010,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2015,0
P,Sulawesi Selatan,Kab. Gowa,Kimia,SMA,SMA,11.0,Partisipan,2009,1
P,Sulawesi Selatan,Kab. Gowa,Kimia,SMA,SMA,11.0,Partisipan,2009,1
L,Sulawesi Selatan,Kab. Gowa,Kebumian,SMA,SMA,10.0,Partisipan,2009,1
L,Sulawesi Selatan,Kab. Gowa,Astronomi,SMA,SMA,11.0,Partisipan,2022,1
L,Sulawesi Selatan,Kab. Gowa,Kimia,SMA,SMA,10.0,Partisipan,2022,1
L,Sulawesi Selatan,Kab. Gowa,Kimia,SMA,SMA,11.0,Partisipan,2023,1
L,Sulawesi Tengah,Kota Palu,Fisika,SMA,SMA,11.0,Partisipan,2012,2
L,Sulawesi Tengah,Kota Palu,Biologi,SMA,SMA,11.0,Partisipan,2012,2
P,Sulawesi Tengah,Kota Palu,Informatika,SMA,SMA,11.0,Partisipan,2012,2
L,Sulawesi Tengah,Kota Palu,Astronomi,SMA,SMA,11.0,Partisipan,2012,2
L,Sulawesi Tengah,Kota Palu,Ekonomi,SMA,SMA,11.0,Partisipan,2012,2
L,Sulawesi Tengah,Kota Palu,Informatika,SMA,SMA,11.0,Partisipan,2012,2
L,Sulawesi Tengah,Kota Palu,Informatika,SMA,SMA,10.0,Partisipan,2011,2
P,Sulawesi Tengah,Kota Palu,Informatika,SMA,SMA,10.0,Partisipan,2011,2
L,Sulawesi Tengah,Kota Palu,Astronomi,SMA,SMA,11.0,Partisipan,2011,2
P,Sulawesi Tengah,Kota Palu,Astronomi,SMA,SMA,11.0,Partisipan,2011,2
P,Sulawesi Tengah,Kota Palu,Ekonomi,SMA,SMA,11.0,Partisipan,2011,2
P,Sulawesi Tengah,Kota Palu,Astronomi,SMA,SMA,11.0,Partisipan,2010,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2015,0
L,Sulawesi Tenggara,Kab. Muna,Kebumian,SMA,SMA,11.0,Partisipan,2010,0
L,Sulawesi Tenggara,Kab. Muna,Kimia,SMA,SMA,11.0,Partisipan,2009,0
P,Sulawesi Tenggara,Kab. Muna,Fisika,SMA,SMA,11.0,Partisipan,2023,0
L,Sulawesi Tenggara,Kota Kendari,Informatika,SMA,SMA,11.0,Partisipan,2020,2
L,Sulawesi Tenggara,Kota Kendari,Informatika,SMA,SMA,11.0,Partisipan,2019,2
L,Sulawesi Tenggara,Kota Kendari,Geografi,SMA,SMA,11.0,Partisipan,2019,2
L,Sulawesi Tenggara,Kota Kendari,Informatika,SMA,SMA,10.0,Partisipan,2018,2
L,Sulawesi Tenggara,Kota Kendari,Kebumian,SMA,SMA,11.0,Partisipan,2018,2
L,Sulawesi Tenggara,Kota Kendari,Biologi,SMA,SMA,10.0,Partisipan,2017,2
L,Sulawesi Utara,Kota Manado,Ekonomi,SMA,SMA,11.0,Partisipan,2015,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2014,0
L,Sulawesi Utara,Kota Manado,Informatika,SMA,SMA,10.0,Partisipan,2013,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2009,0
P,Sulawesi Utara,Kota Manado,Ekonomi,SMA,SMA,11.0,Partisipan,2013,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2013,0
L,Sulawesi Utara,Kota Manado,Matematika,SMA,SMA,11.0,Partisipan,2012,2
L,Sulawesi Utara,Kota Manado,Biologi,SMA,SMA,11.0,Partisipan,2012,2
P,Sumatera Barat,Kab. Pesisir Selatan,Kimia,SMA,SMA,11.0,Partisipan,2018,0
L,Sumatera Barat,Kab. Pesisir Selatan,Kebumian,SMA,SMA,11.0,Partisipan,2013,0
L,Sumatera Barat,Kab. Pesisir Selatan,Kebumian,SMA,SMA,11.0,Partisipan,2012,0
L,Sumatera Barat,Kab. Pesisir Selatan,Kimia,SMA,SMA,11.0,Partisipan,2011,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2021,0
L,Sumatera Barat,Kota Payakumbuh,Kebumian,SMA,SMA,11.0,Partisipan,2021,2
L,Sumatera Barat,Kota Payakumbuh,Kimia,SMA,SMA,11.0,Partisipan,2020,2
L,Sumatera Barat,Kota Payakumbuh,Informatika,SMA,SMA,11.0,Partisipan,2020,2
P,Sumatera Barat,Kota Payakumbuh,Informatika,SMA,SMA,11.0,Partisipan,2020,2
L,Sumatera Barat,Kota Payakumbuh,Ekonomi,SMA,SMA,11.0,Partisipan,2020,2
L,Sumatera Barat,Kota Payakumbuh,Kebumian,SMA,SMA,11.0,Partisipan,2020,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2019,0
P,Sumatera Barat,Kota Payakumbuh,Kebumian,SMA,SMA,11.0,Partisipan,2019,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
P,Sumatera Barat,Kota Payakumbuh,Matematika,SMA,SMA,10.0,Partisipan,2018,2
L,Sumatera Barat,Kota Payakumbuh,Fisika,SMA,SMA,11.0,Partisipan,2018,2
L,Sumatera Barat,Kota Payakumbuh,Kimia,SMA,SMA,11.0,Partisipan,2018,2
L,Sumatera Barat,Kota Payakumbuh,Kimia,SMA,SMA,11.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2017,0
L,Sumatera Barat,Kota Payakumbuh,Informatika,SMA,SMA,11.0,Partisipan,2018,2
P,Sumatera Barat,Kota Payakumbuh,Astronomi,SMA,SMA,10.0,Partisipan,2016,2
L,Sumatera Barat,Kota Payakumbuh,Kebumian,SMA,SMA,11.0,Partisipan,2016,2
P,Sumatera Barat,Kota Payakumbuh,Fisika,SMA,SMA,11.0,Partisipan,2015,2
L,Sumatera Barat,Kota Payakumbuh,Kimia,SMA,SMA,11.0,Partisipan,2014,2
L,Sumatera Selatan,Kota Palembang,Matematika,SMA,SMA,10.0,Partisipan,2009,2
L,Sumatera Selatan,Kota Palembang,Fisika,SMA,SMA,11.0,Partisipan,2009,2
L,Sumatera Selatan,Kota Palembang,Fisika,SMA,SMA,11.0,Partisipan,2009,2
L,Sumatera Selatan,Kota Palembang,Kimia,SMA,SMA,11.0,Partisipan,2009,2
P,Sumatera Selatan,Kota Palembang,Biologi,SMA,SMA,10.0,Partisipan,2009,2
P,Jawa Timur,Kab. Ngawi,Ekonomi,SMA,SMA,11.0,Partisipan,2013,0
L,Sumatera Selatan,Kota Palembang,Biologi,SMA,SMA,10.0,Partisipan,2009,2
L,Sumatera Selatan,Kota Palembang,Astronomi,SMA,SMA,11.0,Partisipan,2009,2
L,Sumatera Utara,Kab. Karo,Fisika,SMA,SMA,11.0,Partisipan,2014,1
L,Sumatera Selatan,Kota Palembang,Astronomi,SMA,SMA,10.0,Partisipan,2009,2
L,Sumatera Selatan,Kota Palembang,Astronomi,SMA,SMA,10.0,Partisipan,2009,2
P,Jawa Tengah,Kota Semarang,Matematika,SMA,SMA,10.0,Partisipan,2014,2
L,Sumatera Selatan,Kota Palembang,Informatika,SMA,SMA,11.0,Partisipan,2009,2
L,Sumatera Selatan,Kota Palembang,Informatika,SMA,SMA,11.0,Partisipan,2009,2
L,Sumatera Selatan,Kota Palembang,Informatika,SMA,SMA,11.0,Partisipan,2009,2
L,Sumatera Selatan,Kota Palembang,Informatika,SMA,SMA,11.0,Partisipan,2009,2
L,DKI Jakarta,Kota Jakarta Timur,Geografi,SMA,SMA,11.0,Partisipan,2021,2
L,Sumatera Selatan,Kota Palembang,Kebumian,SMA,SMA,11.0,Partisipan,2009,2
L,Sumatera Utara,Kab. Karo,Kimia,SMA,SMA,11.0,Partisipan,2014,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2014,0
L,Sumatera Utara,Kab. Karo,Kimia,SMA,SMA,11.0,Partisipan,2010,1
L,Sumatera Utara,Kab. Karo,Kimia,SMA,SMA,11.0,Partisipan,2009,1
L,Sumatera Utara,Kab. Deli Serdang,Astronomi,SMA,SMA,11.0,Partisipan,2021,1
L,Jawa Tengah,Kota Semarang,Fisika,SMA,SMA,11.0,Partisipan,2014,2
L,Sumatera Utara,Kab. Deli Serdang,Biologi,SMA,SMA,11.0,Partisipan,2021,1
L,Bali,Kota Denpasar,Informatika,SMA,SMA,10.0,Partisipan,2009,2
L,Sumatera Utara,Kab. Deli Serdang,Biologi,SMA,SMA,10.0,Partisipan,2010,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2021,0
P,Sumatera Utara,Kab. Tapanuli Tengah,Ekonomi,SMA,SMA,11.0,Partisipan,2021,0
P,Sumatera Utara,Kab. Tapanuli Tengah,Fisika,SMA,SMA,11.0,Partisipan,2021,0
P,Sumatera Utara,Kab. Tapanuli Tengah,Ekonomi,SMA,SMA,11.0,Partisipan,2020,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2020,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
P,Jawa Timur,Kab. Ngawi,Kebumian,SMA,SMA,11.0,Partisipan,2013,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
L,Sumatera Utara,Kab. Tapanuli Tengah,Informatika,SMA,SMA,11.0,Partisipan,2017,0
L,Sumatera Utara,Kab. Tapanuli Tengah,Ekonomi,SMA,SMA,11.0,Partisipan,2017,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2017,0
L,Sumatera Utara,Kab. Tapanuli Tengah,Kebumian,SMA,SMA,11.0,Partisipan,2017,0
L,Sumatera Utara,Kab. Tapanuli Tengah,Informatika,SMA,SMA,11.0,Partisipan,2015,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2009,0
L,Jawa Timur,Kab. Ngawi,Ekonomi,SMA,SMA,11.0,Partisipan,2012,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2015,0
P,Sumatera Utara,Kab. Tapanuli Tengah,Ekonomi,SMA,SMA,11.0,Partisipan,2015,0
L,Sumatera Utara,Kab. Tapanuli Tengah,Kebumian,SMA,SMA,11.0,Partisipan,2020,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2014,0
L,Sumatera Utara,Kab. Tapanuli Tengah,Ekonomi,SMA,SMA,11.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2016,0
P,Sumatera Utara,Kab. Tapanuli Tengah,Fisika,SMA,SMA,11.0,Partisipan,2012,0
L,Sumatera Utara,Kab. Tapanuli Tengah,Ekonomi,SMA,SMA,10.0,Partisipan,2012,0
L,DI Yogyakarta,Kota Yogyakarta,Fisika,SMA,SMA,11.0,Partisipan,2018,2
P,Sumatera Utara,Kab. Tapanuli Tengah,Kebumian,SMA,SMA,11.0,Partisipan,2010,0
P,Sumatera Utara,Kab. Tapanuli Tengah,Ekonomi,SMA,SMA,11.0,Partisipan,2010,0
L,Sumatera Utara,Kab. Tapanuli Tengah,Kebumian,SMA,SMA,11.0,Partisipan,2009,0
L,Luar Negeri,Singapura,Astronomi,SMA,SMA,11.0,Partisipan,2023,2
P,Luar Negeri,Malaysia,Biologi,SMA,SMA,11.0,Partisipan,2023,2
P,Luar Negeri,Arab Saudi,Ekonomi,SMA,SMA,11.0,Partisipan,2023,1
P,Luar Negeri,Arab Saudi,Fisika,SMA,SMA,11.0,Partisipan,2023,1
L,Luar Negeri,Arab Saudi,Geografi,SMA,SMA,11.0,Partisipan,2023,1
L,Luar Negeri,Malaysia,Informatika,SMA,SMA,11.0,Partisipan,2023,2
L,Luar Negeri,Malaysia,Kebumian,SMA,SMA,11.0,Partisipan,2023,2
P,Luar Negeri,Singapura,Kimia,SMA,SMA,11.0,Partisipan,2023,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2020,0
L,Aceh,Kab. Aceh Besar,Informatika,SMA,SMA,10.0,Partisipan,2010,1
P,Aceh,Kab. Aceh Besar,Informatika,SMA,SMA,10.0,Partisipan,2010,1
L,Aceh,Kab. Aceh Besar,Matematika,SMA,SMA,11.0,Partisipan,2009,1
P,Aceh,Kab. Aceh Besar,Fisika,SMA,SMA,11.0,Partisipan,2009,1
P,Aceh,Kab. Aceh Besar,Astronomi,SMA,SMA,11.0,Partisipan,2009,1
L,Aceh,Kab. Aceh Besar,Informatika,SMA,SMA,11.0,Partisipan,2009,1
P,Aceh,Kab. Aceh Besar,Informatika,SMA,SMA,11.0,Partisipan,2009,1
L,Aceh,Kab. Aceh Besar,Kebumian,SMA,SMA,11.0,Partisipan,2009,1
L,Aceh,Kab. Aceh Besar,Kebumian,SMA,SMA,10.0,Partisipan,2009,1
L,Lampung,Kab. Pringsewu,Ekonomi,SMA,SMA,10.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
L,Aceh,Kab. Aceh Besar,Fisika,SMA,SMA,11.0,Partisipan,2022,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
L,Aceh,Kab. Aceh Besar,Matematika,SMA,SMA,11.0,Partisipan,2022,1
L,Aceh,Kab. Aceh Besar,Fisika,SMA,SMA,11.0,Partisipan,2023,1
L,Nusa Tenggara Barat,Kab. Sumbawa,Biologi,SMA,SMA,10.0,Partisipan,2013,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
P,Bali,Kota Denpasar,Ekonomi,SMA,SMA,10.0,Partisipan,2022,2
L,Bali,Kota Denpasar,Fisika,SMA,SMA,11.0,Partisipan,2022,2
L,Bali,Kota Denpasar,Fisika,SMA,SMA,10.0,Partisipan,2022,2
L,Bali,Kota Denpasar,Informatika,SMA,SMA,11.0,Partisipan,2022,2
L,Bali,Kota Denpasar,Informatika,SMA,SMA,11.0,Partisipan,2022,2
L,Bali,Kota Denpasar,Kimia,SMA,SMA,11.0,Partisipan,2022,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2022,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2022,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2023,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2024,0
L,Bali,Kota Denpasar,Biologi,SMA,SMA,11.0,Partisipan,2023,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2023,0
P,Bali,Kota Denpasar,Ekonomi,SMA,SMA,11.0,Partisipan,2023,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2023,0
L,Bali,Kota Denpasar,Fisika,SMA,SMA,11.0,Partisipan,2023,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2023,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2017,0
L,Bali,Kota Denpasar,Kimia,SMA,SMA,10.0,Partisipan,2024,2
L,Bali,Kota Denpasar,Astronomi,SMA,SMA,11.0,Partisipan,2024,2
L,Bali,Kota Denpasar,Astronomi,SMA,SMA,11.0,Partisipan,2024,2
L,Bali,Kota Denpasar,Ekonomi,SMA,SMA,11.0,Partisipan,2024,2
P,Bali,Kota Denpasar,Ekonomi,SMA,SMA,11.0,Partisipan,2024,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2012,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2011,0
L,Bali,Kab. Buleleng,Biologi,SMA,SMA,11.0,Partisipan,2014,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2014,0
L,Sulawesi Tengah,Kota Palu,Kebumian,SMA,SMA,11.0,Partisipan,2010,2
P,Bali,Kab. Buleleng,Ekonomi,SMA,SMA,11.0,Partisipan,2012,1
L,Bali,Kota Denpasar,Kimia,SMA,SMA,11.0,Partisipan,2013,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2010,0
L,Bali,Kota Denpasar,Kimia,SMA,SMA,11.0,Partisipan,2010,2
P,Bali,Kota Denpasar,Kebumian,SMA,SMA,11.0,Partisipan,2010,2
P,Bali,Kota Denpasar,Informatika,SMA,SMA,11.0,Partisipan,2009,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
P,Banten,Kota Tangerang Selatan,Fisika,SMA,SMA,11.0,Partisipan,2019,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Banten,Kota Tangerang Selatan,Matematika,SMA,SMA,10.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,10.0,Partisipan,2018,0
L,Banten,Kota Tangerang Selatan,Biologi,SMA,SMA,11.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
